15
11
10
10
10
10
10
11
10
12
14
36
9
10
9
10
10
11
9
9
10
10
10
8
11
8
11
10
10
10
9
9
12
8
12
12
11
14
18
21
15
37
16
53
47
22
28
72
54
25
28
30
80
44
43
47
27
63
72
77
99
97
119
83
116
83
103
73
109
74
95
95
75
91
107
91
118
119
115
100
84
102
90
96
164
101
106
112
110
101
153
101
110
94
117
136
133
211
139
109
120
91
116
95
109
121
128
138
129
112
118
123
135
151
153
148
229
148
193
151
180
128
133
142
142
148
142
143
126
131
136
132
151
148
128
120
140
138
161
12
107
136
135
114
221
111
110
126
164
105
352
122
168
139
162
184
130
12
114
105
140
25
84
140
167
151
102
199
87
189
109
143
256
158
139
169
349
25
136
170
44
49
113
185
127
313
111
319
138
110
134
190
141
53
62
53
111
186
155
132
200
127
335
144
14
131
140
143
102
175
256
157
319
273
170
16
18
206
169
132
133
96
368
142
18
69
153
142
113
160
119
185
175
121
47
117
49
99
108
89
109
165
126
152
106
14
119
143
76
79
146
132
165
190
111
175
118
94
149
172
126
123
103
250
114
71
137
153
221
174
240
187
116
172
169
40
378
123
417
276
101
124
116
143
100
149
215
233
80
134
196
121
160
106
103
30
154
231
157
239
92
112
177
129
125
417
63
108
109
172
214
208
180
249
100
121
150
110
125
64
129
128
124
102
264
206
15
124
172
150
131
101
105
126
135
44
39
28
11
333
138
393
114
79
174
274
139
217
324
97
98
237
139
323
113
51
94
182
225
368
161
120
319
182
169
103
94
259
104
307
113
64
111
144
187
140
23
292
166
115
299
465
149
232
307
140
133
185
276
106
103
127
132
75
216
51
182
129
105
146
65
162
90
221
107
136
235
75
284
111
149
169
326
260
62
146
150
145
237
178
175
282
260
243
308
77
127
167
120
153
247
451
151
98
179
126
155
248
120
213
189
160
89
233
11
11
297
133
148
156
179
188
326
151
153
115
190
145
229
153
156
196
170
171
319
341
286
146
283
275
194
112
430
161
137
110
123
114
177
110
190
292
125
253
157
111
257
244
97
29
36
160
260
187
165
114
193
132
18
16
16
13
257
253
98
133
137
98
79
251
41
113
95
113
125
318
132
156
320
56
217
170
235
104
121
127
16
18
13
12
15
477
161
192
303
54
444
148
223
107
231
130
500
114
206
136
363
247
64
174
183
238
200
200
145
442
166
227
156
213
152
114
192
500
263
93
500
173
122
290
500
113
146
110
94
222
139
190
145
195
184
117
273
140
109
266
138
248
159
123
280
309
286
27
301
180
165
90
372
500
137
107
377
176
70
76
203
148
148
170
14
295
500
